feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
4.692141317607224,-5.708299356450151,-3.4868266060916757,1.9762752558965015,-3.036965198607807,9.283161451967574,-12.534583896938475,-3.3351025634800324,-5.379874202486415,-10.170372948279214
-1.185676694194922,12.34840197463402,-3.3350637340577203,3.4693959633310207,-1.9689512212581013,-11.718673668040768,-2.148038209285197,8.999598952962884,-0.7977471881694598,3.938375245290085
0.6924404778579789,12.031451447452618,9.395532322126673,4.8063850727449875,-5.473834360984938,-2.599508640010237,-8.944412793632251,3.796024310587832,1.3700323790891202,1.1818409766951126
2.7832726323359105,-6.455743654361566,-9.026545658584382,12.942475196773332,12.30242054719941,7.359451726424602,-2.107102080745996,-8.463991517624669,10.78662392720333,-7.113734198639039
-1.507226221669244,10.400078966186225,1.9197799499141381,2.902184472584746,-5.7073372979565455,-9.737515265381418,-1.375229712056984,9.218854599145853,-2.742913753946419,6.787665990456228
-13.588138584640177,-2.323333389203248,-7.5971845421725765,11.268262424324549,3.9493978331538813,7.0732615715351095,-3.992932861756889,-3.1603825882144303,-1.322953824010484,-8.673722181317885
-15.142480329408794,2.9971126252250464,1.7797220471265183,-5.1153677592179605,-9.934650717825523,-4.277451946006939,-3.776300145798998,-7.378888221107458,1.258802709729074,-0.9322226136723217
3.917547294773009,-12.324437625495083,-12.048591041556374,0.5501542865623428,3.61680821270076,6.882063641211133,-11.765868768944285,-13.971140618359184,3.675184865711905,-3.3713777095801833
-0.5702663538748511,5.628859508234827,2.0656795069582534,6.093012954265377,-8.218728519577434,-8.494703446243934,-12.658818074033423,9.017919177872548,10.272399911836755,-0.10868010109618265
-10.822873443698636,-4.711287092296052,-7.325691117776051,10.726808087967344,-3.2237219471976717,-4.805807409871413,-7.2333168177456475,0.28260526241230255,2.8830783653873016,-3.2336814390795117
-17.219540345593515,5.956657000121878,4.994430682321859,1.7975328429262847,-4.1372881577229546,-11.67383607933089,-1.9710099831386976,-5.694087323108705,2.969664588390608,-6.059915803310676
0.6340030115505786,10.716116375338181,0.7719742637112494,1.7823242593728126,-6.894037347513544,-11.513568350046118,-2.824734549567408,10.832972077801388,1.13844353954552,4.268994911899032
6.441064236319802,-0.874476878107088,-2.9617294628861055,10.116729118608939,1.4594840701352902,8.011246423944682,0.2858749347215772,-8.37082614161399,10.66299601054413,2.2423841206618578
-7.189649727290188,1.8063643778782428,6.805729749047254,5.00979032515132,-9.185668794058149,-17.244278761855586,-11.023305549645942,8.890738937108889,-3.8933460402323394,4.894891235037531
0.44466869692889155,9.699759252958204,4.177285706675139,0.7687549015835768,-12.79371515262098,-9.759486426854782,-10.68088284047516,11.552011820374366,3.3967733931380213,-2.890709065530027
-3.5227338930696597,11.80667032480982,6.937000261143415,-6.602053666039083,-10.17117449594693,-6.021987728855874,-2.8841449802382426,-4.47191366928174,-0.02439395817809542,-4.796453391338156
-9.095961965932325,-3.144995591830988,1.031671125039951,9.862610980589483,-2.3713381893550864,7.801552809754289,-9.45117825948597,7.410528060044343,-9.10162312711471,-9.37797652964354
0.2433911954534238,0.1189459544933138,-14.540971737968361,13.742753471593996,12.01318888711887,-0.6961860309135348,6.935452579629544,-8.301538861888186,0.17472444162061063,-6.825298904344041
0.6278434225815488,-11.667378590305422,-9.37216983298098,11.374124072521045,4.481603091317778,9.404398125254737,-7.306608302443372,-9.978493424163684,5.807393022283328,-3.850694754085925
-11.028467189111883,6.485888651818602,8.142247054854028,-4.50370494456819,-1.5925599941923299,-11.363382426566876,-0.989634130509276,2.856816877650611,-1.9296857749198697,-2.820667924352401
-14.201639726906931,2.6488196547970446,-0.5267171754631255,-11.175007798883634,-9.19958448637995,1.4811267471749492,-6.018673844390062,1.2061290577168826,0.2408259188676296,-3.6511564511757664
6.82117847101585,-10.31960872634279,2.078049708691939,-8.794608773099673,5.639968208791914,4.212816892052374,-6.977319348133933,-7.275351916459539,0.02911250773007823,-13.230217869707582
0.08201454506320704,-8.22991066857352,-3.1324246065185246,2.1004808895823377,-3.96556357404641,3.711671840588905,-8.056660799419006,-2.9214215921459337,0.45954539679179995,-5.98778286564816
5.716272644449753,-7.406940432836763,-9.860734068339006,10.754291429415696,12.575658608099465,8.577840707458675,0.2525069466409704,-12.122037548139263,2.773576613748599,-4.957013853702989
-8.923607031670857,3.9913908224654175,-6.379512308005401,13.698978763566094,-8.786893261508691,1.8776794123327925,-0.7298516963713295,2.193673787607783,7.0637271172160805,-4.620764065873182
0.9620646334630574,-11.329370181126542,-4.650483285480079,-1.4365733619955503,-3.501351193505055,4.760674248433599,-9.764377324776737,4.761668438528616,0.6704683468887138,-3.2599695650953127
-7.767054386707535,1.0289315921837119,-10.692162225523901,9.094523483131423,-7.191904633372031,8.34753472201712,-4.220130932695982,-1.1289749473335178,-2.7654976760115026,-5.227807732894893
2.0021761860290748,-5.423976759196317,-3.3586653556845056,1.703955055959736,1.037412257911755,2.258280909071841,2.7077243391338417,1.0620226216251654,1.2589304707548248,-5.215290053377761
-10.411747837605313,6.41188365707893,5.941756163545307,-11.947690981889464,-8.328115644426406,-7.471411776410007,-4.939874150790766,-0.470861150838358,-1.608156426598201,-2.257651123694906
5.049628063327606,-5.077293515361912,-3.49549238809682,-8.200833408895917,-2.8130688738810274,9.070642326996325,-10.211404475962816,-9.842388496731022,0.9398673461171457,-9.6380219617102
-2.594666800446495,6.025439411607028,-5.057082204863665,5.509351269384931,-3.9322516027815366,-8.0054198217488,-8.570364887736522,9.387279786315101,-4.227883192681995,2.0452408465357297
-9.023281553734098,0.8759311240110836,9.721681682535385,-4.8916317646093255,-4.330426097159629,9.373041022813982,-12.2516068988036,7.393915231689191,-2.5108897047591077,-3.026101578427124
-0.45677443034841936,7.9760994178626525,7.595120759778114,4.434639619992946,-10.621381999329651,-2.5361811285758176,-10.982181537092202,10.555754108623283,3.491449488469538,11.514186263101399
-12.13754110219913,11.231743857445823,-1.6992552583998393,-8.091688709063275,-6.487736387341595,-9.970643470858658,-7.661180639967629,-2.1759895932307876,-0.19232871385219252,-4.92473326966466
4.456702418518457,-12.623741399105596,-7.9590858400017845,10.788736153373444,16.14195989972808,3.0846717514144637,-9.021135131741884,-11.628269563572488,-1.6616134710165422,4.149679305827959
-8.04107603132714,13.762118743983754,14.697934598811496,-1.6583796020065513,-5.366266273291072,-2.1515559065923098,-3.3356038084216806,0.5907408057845791,-2.7667565700126153,2.0782362392892715
-8.262210331048857,2.9859160479117257,-2.0330026497187967,-2.0772559184554016,3.8476705500173045,15.078135439110772,-2.523537778479193,4.079941154158712,2.371051475098379,-9.637094759067839
-8.886908258230218,6.61678603638323,4.660853635100834,2.1610920589997002,-8.679889077068244,-4.388709863885952,-13.108809474166389,6.75400497541353,2.503482761711771,6.2192068921559045
6.13991140512459,-7.207100757140781,-1.413675754861961,-11.287685429292011,0.909326552380127,3.1491759272801523,0.6067141918813164,2.777038159828613,2.8077223606380364,-7.125751772199159
-2.70748528967426,-2.192769343929805,-1.2331045221537114,-0.5190233052603563,1.984336649024081,15.280966830190076,2.733855223311643,-2.4621726037409486,8.343831348485459,-7.538318986564444
7.059992326353817,-11.43015953817771,-6.944650976610388,3.497604235608949,13.574145750529599,5.135764899884576,1.1666083260572906,-6.0809066944502135,-1.2082203900045823,4.501560803101
-1.5993578846362326,14.242857145328035,-1.7900541020168088,2.7117051180699487,-5.8400960141575755,-3.752818106166705,-13.786130600148338,2.041696463161598,4.110066497331767,5.349390248853653
-1.9456526354079344,1.940528665946915,5.9325496929672275,1.3827593387460573,-8.74377319862424,-13.25892186234313,-6.783927330357145,5.192719556851058,-2.6573671079769765,-7.327597297205688
3.981080995337909,-3.834764748392214,-2.5865705666917647,-0.8584210400892922,-7.207492982645191,5.904430024522995,-4.088494164826371,3.2004535465540336,-0.921111719694327,-11.707148845154626
-0.7249025308810442,-3.7508250329951176,-3.5514948374887063,-1.4789558782004069,-4.008994705333636,8.531648666303413,2.3323273280912584,-3.746958013440592,0.48925534665075454,-8.144561848927678
2.1575633529743437,-7.63918185020293,0.7240245563752312,-6.97947964401022,-3.9286772722456735,9.848730796150193,-8.388664097568242,3.886821077598599,8.646035309275689,-10.67817185336658
-10.441055585804659,1.5489687268311598,-7.670696470548064,13.045075162107253,-5.40386738858404,4.873742033774898,-3.700281510486606,-3.546410522450011,-8.088959737513397,-4.578872120969152
-15.932243363035784,1.878499502683706,14.132713517495564,-4.194761076950861,-9.836671583363454,-4.193393458441582,-14.458146096876757,0.5086306590334012,-0.04981493578534413,-0.4783366378878422
-15.075004903005816,6.5604330335297,5.494658032505616,-8.88823187093219,0.5762456474892463,-9.758998178238494,-6.137342258756712,1.3126847590566644,-6.1696977314620405,-5.758140043064216
-11.914008945009792,2.1494287215299357,-7.060811655867109,7.635443800023935,-1.7035934832553616,-1.446363495800946,-5.189518146559664,6.992870846690909,1.2074941066248632,-5.797660831141461
-2.5187957836922577,-7.409643403471634,-8.341591369545654,-0.7791334712763003,0.28518914169866094,9.534877752293344,-9.170051523611068,0.42072115318481973,-3.6117958044656913,-6.265012617901187
1.1851747791287939,-0.7223872986582656,-6.676736727434379,10.722653564270887,4.54897463759628,8.882859239446898,-7.62426997857162,-12.582638463612154,2.297574223176289,-3.5401210190027337
-1.1066772259585134,10.971034648788976,7.178764710475181,6.411969051765625,-5.24035256343722,-7.845140211750117,-6.148032951825085,14.923050655079566,1.4917652493338815,0.263334337238343
-9.395361995820025,2.2304316621074274,-8.43735651312968,7.519149078782069,-4.8723897465105575,-0.6616464070106325,-9.754708056148473,3.3074069129004573,3.709030037010334,0.03506661113877563
-8.006623719449676,-1.9072223918127298,-13.983690806862473,6.872907003908433,-0.3935159840698672,5.516854280650542,-1.1885364777789786,0.9872628701694891,3.0275007177799473,-9.505272258881881
-6.1028563084461815,10.981962814224344,-0.6410539918544673,9.299004747358147,-2.161866708266122,-8.756812201694766,-15.69086587299952,12.739012412160355,1.564140853853704,9.112716803814756
-5.209910722950276,8.43621144533625,1.4701991522282563,0.7413235653845709,-14.454085858966412,-6.026934763784192,-8.833505855187113,4.055168391225941,4.659282908593796,7.911732106427142
1.2648130989241237,-7.200971042385147,0.1243536116240822,2.41480655362846,-1.3218505567756305,4.150547013774117,-6.230206150921658,1.6365188812007057,5.413506124719872,-9.05407230962344
-7.939827795413704,-1.65038142486052,-10.176235263988085,9.522268640280403,-5.5091178471852595,2.985996111271612,-10.602684075022164,1.9681524875981071,0.5773923960989211,0.13826103244202503
-12.862024777851957,15.52766794195235,8.648309310969921,-11.350442485642244,-4.892903483892301,-14.732015833537819,-1.4131230734851026,4.036054564600722,-3.7305234497658994,-3.681226412216832
2.3749371590486614,11.342676942072785,3.733942440828774,-1.864587262953187,-8.368454295435482,-2.5251151144592026,-1.299982532897574,13.49649702858746,0.06690254771907922,-0.3170181772351359
-10.797032462014437,-1.0143513080693083,5.203610568139274,-6.009954431589754,-10.405893535573641,-8.392783378164294,2.2056256546441597,3.154837281851721,-5.059356084670085,-10.56581387442089
-0.3560133068542184,13.30431547743753,3.18006791805656,-1.3836689854152935,-11.058863967235403,-14.745535950779953,-0.6134992368747216,2.9106894526119707,1.1372857405210877,3.054198356365226
-11.317495972120255,-7.329643111772654,-6.839955601975465,9.572516114827645,-8.858132450124245,-2.8685501329367256,2.3838084445253793,6.057801985983343,-9.015621447958925,-8.135803006515463
5.727828136032506,-9.654807625379874,-9.757151735113299,10.440750689438328,1.546369459010302,-3.3716750734731082,-2.523255301341696,-6.0785005976047275,11.94154106965278,-0.5645706217407334
4.692213818893592,-7.060186735025583,-10.520836365293372,9.957539117754681,11.211174603758355,8.9983142502277,0.8052867736594225,-6.414014068758896,-1.81787582490231,-3.091531955812737
6.915259770613533,-7.176931611275373,-17.578079930101815,3.378984726135921,8.315162160801263,1.515776361190814,-5.561419699078352,-7.916972865138007,9.533678946382054,-2.3587657901191292
-0.05934480668680342,-5.06446718739379,-0.021582809598802655,-4.302603563292572,2.753248938848915,6.197438464518649,-6.503667465482551,-0.5608481509996434,4.834736835649478,-7.768680478451765
-13.655042628389939,8.42187514854308,6.491623665497911,-6.291204924041407,-5.028060789583849,-0.6064426756065897,0.4119117698820691,-4.753748141080868,1.1271803340665096,1.1403160821024771
-7.2422316737158505,0.8573574171579192,3.5622514984498705,4.843338707124581,-0.8701989827671577,-6.583730471596846,-2.323865574350843,1.8031170826391376,-4.791229522556443,3.9392607603344336
-12.88405206197195,6.521759237443142,14.84810119915214,-5.750486510604547,-3.234980649732151,-9.495507329601537,-7.034566925695801,4.823067869644526,-6.759404473363814,-5.836272267660247
-8.0998882236565,10.954833825911601,6.436370203938254,-0.8589422567599669,-1.977623720614453,-8.834618952916173,-9.192143919204316,-0.31679391693787107,-4.561253884748271,-4.429515494500581
-4.786183480188461,9.959636522632074,-1.2194259983401734,-10.221963633262487,-7.106883664628977,-5.091913870269103,-4.141509096408829,5.37101179181941,-9.165507083312185,-3.6010654500185204
5.938127304076248,-6.3695057821206715,-7.00922824868865,7.112956297281775,7.843824924644194,7.318202582998534,-8.563927146155889,-9.478519457525666,0.2462064747293211,-4.75922536757203
-5.399039287598158,14.07655701295098,5.731289839736324,-5.927125585689927,-12.487930666080876,-4.274890778859984,-1.6269253739526692,0.24636456464751325,3.1363138123243255,-5.511726119958923
-14.592070809726163,-1.1009331363443597,-13.200878449468933,8.504726227801886,0.9123077780816446,-3.7072552898494724,-6.966669419811396,-1.8094113915777719,-0.5923187947872524,-3.3424082330684817
4.923767444663583,-14.700226612937564,-12.243129128207919,7.647393225667166,12.125201450435384,16.1616688972152,-4.819747523771458,-13.674467568288277,5.29373283904833,4.087033032954867
4.962507200748812,-11.824891912318597,-1.1381738370244001,-1.8750671901790974,1.0135528129815803,3.121230939718693,-12.650858019101495,2.2976970272702517,-6.405321232676968,-10.340393714570185
-7.607331418757176,-1.0546852335229944,-7.355516175144457,3.467301044077608,-4.94180717646244,4.831674697676964,-3.6336852494396474,5.789125401112199,4.030296683149803,-6.332834076452445
0.4376240068377437,-6.631378042465087,-13.235652721405572,13.094432489578534,2.1360666166967857,8.327005013642589,-5.2138680266708715,-12.730257295102136,4.4941940126379185,-7.424754472033885
7.194295118026005,-4.122861620369697,-8.347073951777734,7.216612197663452,7.196647004678679,1.865000368562776,-5.633547194772126,-16.52690658035302,0.7404059163690806,-2.4407001906123487
-0.17071987329311833,-9.743048373819072,-7.559560041103428,-4.836790597257764,2.144063039317978,4.815966142691198,-11.405616634357731,7.357365940511366,3.128152141821502,-14.698765347652722
-5.638972047727544,9.094392948669794,5.36946272298906,-5.146185817439515,-9.70407226237808,2.02624508384777,-10.34579924928148,1.2340909482276552,6.733325249760872,-4.14821781779917
-7.427396000862418,11.001083021144408,2.778637009107888,1.5493762667241895,3.697746196916869,-12.89199090685656,-7.823369110657716,9.194295602560436,6.365445534621564,4.553384169804491
-1.737300167928555,-6.666424518085771,-3.819239883735847,-6.949781109146486,2.946579692706104,15.002212451271545,-6.0745486547681296,2.3047731213673,2.1863652805021587,-11.925330425228749
-7.834407158845042,9.476663674015846,9.340297759875716,-3.3859612514689648,-7.779663499622083,-8.626316894518927,-3.5077299597612988,6.691209238625507,-6.317527929773289,-10.045518259048922
0.4696621854842944,-6.766577255645491,2.6612613438938713,-7.105212967161643,3.025562561764506,11.301464935749646,-8.521141577131086,-0.8253657071687013,-2.2969456122542313,-9.884836309921265
-2.113231648481956,-6.795686360684776,-1.0509462640836196,13.633951355410417,14.709356857046007,6.265674323041358,-2.623734361788494,-4.03761305306062,9.92568264836686,-9.00336177673952
4.259999624338786,-7.556927331551997,0.8733691961418035,-1.0485386444138423,-1.818297401743179,2.129458857783152,-2.8151215513042502,-7.209076447546234,4.431853058344419,-13.467170751819536
4.226513142778725,7.1787490767225615,8.954602169953283,1.8191358059379032,-7.5701363909145485,-3.345469843329257,-6.229036242982332,1.0179542875617056,7.928461633767759,9.681816972510715
-9.19659760397892,-4.320908074522943,-16.83338321997077,4.0855316986259105,-4.364633280963135,8.959760293458718,0.7209780913398953,1.3177397501417338,-0.35846507594434573,-5.227661463840842
-1.798393619319735,3.6729086933579165,6.160670240251954,4.415512665076024,-4.640465399427111,-2.5569866910574595,-5.502639138440394,9.16024323241245,1.7416373890295875,-2.4823921781430567
-13.643893923254101,9.740945688853323,2.9471543117700865,-4.731682763737209,-9.944885945310084,-7.964313159572206,-7.898416719970162,3.0996735999393854,2.072704839468976,-5.113899475868816
-1.0581902977093152,-8.608052495411108,-11.911411476107668,6.0502815114031225,20.20028925311716,9.545770450615883,0.4992268306122494,-6.078583772526337,-2.740366623364695,0.38288175608525554
2.2773283235298543,6.575154510920793,4.10381016953643,2.0319224628575205,-10.01922044348023,-4.2869878579005105,-9.322120351067136,9.001652691126814,-1.5276684763442248,2.411618354627267
-0.22563558028008224,13.556548688920717,8.45588589020091,4.578734689163924,-8.140704169712652,-3.844232711302877,-11.929628614786298,6.376248488538668,0.08084604354776181,4.488948113466199
-3.0208679889758163,5.1921243657966185,-1.7859064448021886,2.787024227409624,-9.905030172288484,-12.569124431666644,-11.424619293606117,2.9973309010411233,8.770866775154435,7.688010583718711
-2.412319796361718,14.663168349860038,4.3213132712452405,3.7826568689396676,-11.129201303738789,-5.166881204445352,-9.586904816654206,11.266442898218155,6.77184444112318,14.519706123995364
-12.514837069718062,16.959959783863017,6.846086142089327,-2.6778590825588897,-8.796406685637024,-4.87944729195323,-2.670715176236465,-7.063468535739855,6.700000814684875,0.9871606476510273
6.538431502275181,-6.36744892614672,-3.31897010824446,-7.039263822762576,0.056791787499112956,9.845292893528052,-9.350772965232904,5.982672053260023,1.481467280660346,-12.622069791754207
-7.8303051916030455,12.513943057288342,8.479944280615978,0.9447519469556722,-6.3858847311741735,-3.656943180561273,-8.281958645366503,-1.0532701772528468,1.4210514031054249,-0.7790087530665852
4.546882404765823,-3.1761216168935835,-10.675728232562061,10.113089014277612,13.162651029304381,10.830326542905734,-4.143056033058675,-8.930284619630772,4.449157465588706,-5.795780016797596
-8.405812159095571,3.3316268455567215,12.556590520481533,-10.424335991506217,-5.496398400807471,-10.7211199134627,-6.27062244776403,-2.853921091554044,-3.7926006698609567,-6.331908008635075
-15.600101921368676,-5.392266134652847,-2.081706355012889,14.7521225524649,-4.561245773403812,9.90217147583899,-4.406076424645,-0.5722807867154155,1.1602481807278184,-6.80259727078372
-11.22705648460194,12.247485681560534,15.775460162163807,-8.223784494169264,-12.503661645987426,-13.851949938562377,-1.0643070253639202,-7.037472199589578,-2.8503758389093763,-2.4261644478833184
-6.260108926663966,1.8232971668185183,-13.341009527803546,8.85933020631042,-13.46961591320911,5.1805805263643805,-1.124406259961054,3.391544926702054,-0.6459818218126769,-5.06672354939332
-2.3307746377167904,-9.608982312541855,-8.570395552436166,2.074626245816373,9.40199761876562,12.942135495983909,-3.3020950540334764,-9.21729955577343,1.2120187355086278,2.397096692998285
11.620554494137252,-8.100577076344079,-13.862737018267307,7.349813279573182,9.36866053097671,8.42309846235688,-6.273303535884777,-1.8257635832829537,-0.7734687297891094,-8.153770733899172
-4.121680215651436,-4.760665271484115,-10.272497331273037,5.928038942655009,6.271186096626665,4.593500634197182,-2.377991353762445,-13.295210524654394,2.096199203971726,-1.3628372372045638
-9.103326494587215,-3.7594819623088385,-8.313791744856784,-1.5764080175246935,-5.561556375330509,2.4270862473942643,-9.223661892680905,-3.3117029310677673,4.1728357074585585,-5.380063893189608
-3.820616473757929,1.383240654242965,-13.781537613420571,8.020443623266125,-0.9424465295461419,-1.7826128303895112,-1.2195656507187231,9.69179732460728,5.18147217082452,-0.6467943472415092
7.809782926187213,-3.852726330032754,-0.6658096252730985,-6.5373900276078345,-1.196154013282092,4.501655432977458,-10.028929859590669,1.7253455040553003,-0.30229165387841617,-6.4493764261990965
1.6038359824089348,-7.945538359596002,-7.539799447272088,-2.7291589977528523,-1.1291932041465667,6.66848022148719,-5.668503774061356,3.4766669667211776,5.5423258414303245,-13.27348503291125
-1.0636152010190945,15.166432394062198,4.496574679788295,8.231744307196756,-17.358607607510248,-3.5924995757750513,-8.490139483683325,6.127493513635233,2.389343341006185,-3.7888241024826623
-9.82902442801783,7.109651833554148,-1.223533177346118,15.511116583839193,-5.59632583904242,-3.878014640859675,-13.137934884819144,-2.0547922226414284,0.1419110662681523,-1.1004092852656235
-13.582564924426904,-0.29610272993924436,-11.671891162695363,9.510563652844496,-8.061787107179182,-0.8524478928187893,-12.025239588946347,5.288579163463022,-0.6648764589066369,-5.674327754679321
-6.192219620250266,-5.289765556450207,-19.395617603986572,8.781643088294004,-5.680106233404323,-0.6573372704478881,-10.568287476817293,-2.5376124303346206,0.15623964740648877,-3.639399594663898
-3.4649260197315277,7.5469884809395715,3.072846240052814,-1.7164710540532782,-0.418124433273503,-8.169391470121306,-3.9696936733340245,13.408787123188509,6.015543827456018,2.434970305048715
-8.939437080528647,5.963387013933465,1.5633094370789085,-1.7864427204947266,-3.561727823424276,-7.655414148367161,-9.896387121878453,-0.6919265421283107,4.563972355701081,-0.7955820234929813
0.3144661284946242,2.9474037041722827,-4.316684564302484,-8.289721399172521,-1.4153211583669787,7.780954210411825,0.6869314277772887,-2.0731208314826413,-4.48142051885371,-5.803643699876121
-5.380519643192277,5.405954533982234,5.112967728199029,-4.7524169614276985,1.6191693032778698,6.10776442109012,-1.4882629042645146,-0.2376578422367942,0.7769229667645159,-0.624795492543817
-5.602028071766162,7.532215526327095,9.210771996811731,-6.515230210425722,-5.067272542971745,-10.922675362193992,-3.574317342273641,-11.469415250958136,-2.1086842598056244,-10.697310170899723
4.4208623748876175,17.93948671296885,7.19208324199113,3.9765475837185598,-14.083858127762227,-9.050804792212034,-11.989462764268966,4.840132522494239,1.3497249605250172,2.2730892451323994
-2.2229326741751803,7.103656341137855,6.555798139213669,3.307818105088525,-2.7294674141196733,-8.920175188694934,-9.917827497809496,3.4084680523694737,0.2451271945597293,5.670653528100318
